,source_file,holc_grade,loc_year,median,mean,min,max,std
2,stats_ndvi_LT05_L1TP_013032_19900830_20161001_01_T1.csv,D,NYManhattan1937,0.012696589567457084,0.03577598848345655,-0.08156422705010132,0.3521420574850506,0.0827777068372126
3,stats_ndvi_LT05_L1TP_013032_19900830_20161001_01_T1.csv,D,NYQueens1938,0.10357402052539282,0.1165087159173802,-0.051820671591812216,0.41592724201006764,0.09817271010997967
4,stats_ndvi_LT05_L1TP_013032_19900830_20161001_01_T1.csv,D,NYStatenIsland1940,0.24466365575790405,0.24183086079099905,-0.0392427913358678,0.5067295548708542,0.10917997748955437
0,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,A,NYC,0.1846965096774511,0.18820828094612807,-0.0457230462343432,0.4391869707033038,0.0894592710537836
1,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,B,NYC,0.16054532459626594,0.17071030715548355,-0.09129530194008516,0.4647189057949517,0.0965224356494016
2,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,C,NYC,0.12915403008086498,0.13577454936784253,-0.07548208685995883,0.43408802210811587,0.0859369433746136
3,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,D,NYC,0.10622192183587731,0.11758018567954667,-0.0749312915033152,0.4246562549046108,0.09372706304327781
4,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,E,NYC,0.12125497311353685,0.11963289976119995,-0.08591508120298386,0.43863216042518616,0.11217915266752244
0,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,A,NYBronx1938,0.4132765680551529,0.39951059222221375,-0.17209947481751442,0.6302774548530579,0.09059074521064757
1,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,A,NYBrooklyn1938,0.15513268113136292,0.1587713211774826,-0.07156503200531006,0.4509552121162415,0.08645107597112656
2,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,A,NYManhattan1937,0.043348960927687585,0.05819631344638765,-0.07508601201698184,0.33683755435049534,0.08672620332799852
3,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,A,NYQueens1938,0.24466030299663544,0.2177657186985016,-0.0633537545800209,0.4191052615642548,0.09675436466932297
4,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,A,NYStatenIsland1940,0.3455015867948532,0.34255094081163406,0.08705927315168083,0.5504189282655716,0.09328794479370117
0,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,B,NYBronx1938,0.15303098765963857,0.16720249300653284,-0.03916682624681429,0.4775852913206274,0.1083905663002621
1,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,B,NYBrooklyn1938,0.10558615909779773,0.11006904152386329,-0.07998777246650528,0.42619763928301196,0.07764565506402184
2,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,B,NYManhattan1937,0.044005471436927714,0.09047710940649267,-0.27282430883497,0.44787653163075447,0.13415979873389006
3,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,B,NYQueens1938,0.20470431425115643,0.20214494668385563,-0.07568072396166184,0.4551142682047451,0.08310113365159315
4,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,B,NYStatenIsland1940,0.2715279201666514,0.27057010531425474,-0.014811367044846221,0.5233001470565796,0.09431374296545983
0,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,C,NYBronx1938,0.1028873321964689,0.11555232528759085,-0.11299535421573598,0.4793289847995924,0.10005095536294191
1,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,C,NYBrooklyn1938,0.06491231448948383,0.07359169967472554,-0.0832623627781868,0.40250958383083346,0.07648899987339973
2,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,C,NYManhattan1937,0.015880440672238667,0.056732507422566414,-0.19085518767436346,0.39635073641935986,0.10663387427727382
3,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,C,NYQueens1938,0.12966824431173704,0.13365709040783816,-0.06509258463005493,0.4134262604890643,0.0798985914805451
4,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,C,NYStatenIsland1940,0.24718489249547324,0.24948174071808657,-0.05063559083888928,0.5286212749779224,0.10500576781729858
0,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,D,NYBronx1938,0.08415187788861138,0.10285615548491478,-0.09857541642018727,0.47710009132112774,0.10028844433171409
1,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,D,NYBrooklyn1938,0.06134384692363117,0.07467599237418693,-0.09382237396810365,0.4226095106290734,0.08554324021805888
2,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,D,NYManhattan1937,0.021623693717022736,0.04139195715456649,-0.11247992736321909,0.3422839950632166,0.08022108066965032
3,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,D,NYQueens1938,0.10455760643936884,0.1149748504305115,-0.056344703651773624,0.4034290963258499,0.09316048293541639
4,stats_ndvi_LT05_L1TP_013032_19910716_20160929_01_T1.csv,D,NYStatenIsland1940,0.25995003010915674,0.25882170316965686,-0.03628172571568385,0.5434335794137872,0.1167295154022134
0,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,A,NYC,0.16992451483383775,0.17390464321943,-0.06688223220407963,0.4254766721278429,0.08994160161819309
1,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,B,NYC,0.144610086029085,0.15503577466976518,-0.08206844191429102,0.4424055280784766,0.09171262864644329
2,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,C,NYC,0.11968405046081416,0.12596702500044432,-0.07719474997391146,0.41378096061408837,0.08272388433574368
3,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,D,NYC,0.10057493202983081,0.11226166794081453,-0.11008052907477156,0.4314665699205479,0.09489409963623817
4,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,E,NYC,0.09042194485664368,0.0911104902625084,-0.0658184140920639,0.3139481246471405,0.08866183459758759
0,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,A,NYBronx1938,0.38361378014087677,0.3717009276151657,0.02542006876319647,0.5387040376663208,0.08373106643557549
1,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,A,NYBrooklyn1938,0.13632680475711825,0.14124815165996552,-0.06635424494743347,0.4600880444049835,0.08095508813858032
2,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,A,NYManhattan1937,0.03651189524680377,0.05095461534801871,-0.16211844887584448,0.3525643087923527,0.09364853310398757
3,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,A,NYQueens1938,0.2132101207971573,0.19098977744579315,-0.03070428036153316,0.3817150592803955,0.08641990274190903
4,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,A,NYStatenIsland1940,0.3274831473827362,0.32479939609766006,0.06826256588101387,0.5169752761721611,0.08876005932688713
0,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,B,NYBronx1938,0.13797877966002983,0.15116189894351093,-0.11396727368066256,0.45091321251609107,0.10369983992793343
1,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,B,NYBrooklyn1938,0.09764368043226354,0.10204986636252965,-0.0688629273653907,0.40376324513379264,0.07554843846489401
2,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,B,NYManhattan1937,0.03196323003309468,0.0802768477005884,-0.16518844167391458,0.4867313702901204,0.13252428360283375
3,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,B,NYQueens1938,0.17713596847127466,0.17481101194725318,-0.08559977553565712,0.39827991233152504,0.07367802477058243
4,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,B,NYStatenIsland1940,0.2559564550717672,0.2553225189447403,-0.0031440371957918,0.49450950423876444,0.08903131633996964
0,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,C,NYBronx1938,0.09006259906227174,0.10163671547627967,-0.08060865671090457,0.426633534224137,0.09011705252139465
1,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,C,NYBrooklyn1938,0.05978506319224834,0.06954889550805092,-0.11606749802827836,0.40098573207855226,0.0779753403365612
2,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,C,NYManhattan1937,0.0067103236603240175,0.04388412677993377,-0.1215728900084893,0.367622971534729,0.09734205529093742
3,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,C,NYQueens1938,0.12066546006144972,0.12438762938469514,-0.07369428713646559,0.39831378894883235,0.07799719086101463
4,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,C,NYStatenIsland1940,0.2341704654196898,0.23587788579364619,-0.03852574907553693,0.4978674401839574,0.09879157940546672
0,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,D,NYBronx1938,0.07846357327486787,0.09591206109949521,-0.15437704218285425,0.43680713857923237,0.0956459960767201
1,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,D,NYBrooklyn1938,0.05862411889045135,0.07304962315475164,-0.13444095218311186,0.43758026283720264,0.08840085015348766
2,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,D,NYManhattan1937,0.014740457482360029,0.036847549901318014,-0.17492174798691715,0.38623882499006057,0.08559259261797976
3,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,D,NYQueens1938,0.10071693582890126,0.11067463667728962,-0.0731078768387819,0.40197323950437397,0.09575386679707429
4,stats_ndvi_LT05_L1TP_013032_19910801_20160929_01_T1.csv,D,NYStatenIsland1940,0.24977670933889307,0.24767034986744757,-0.05881336400204379,0.526831356079682,0.11061980542929276
0,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,A,NYC,0.1146151522989385,0.12004945718217641,-0.02929438784485683,0.30427997442893684,0.06267011223826557
1,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,B,NYC,0.10258076310209516,0.1100834220673682,-0.03715706299731715,0.3169830402669807,0.06543947663158178
2,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,C,NYC,0.08636648283049307,0.091086652915076,-0.04868323401001001,0.3121004408550641,0.06067173354445942
3,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,D,NYC,0.06938762713161085,0.07765425995340523,-0.058579421970022826,0.3089042201387782,0.06869738151421066
4,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,E,NYC,0.0565856471657753,0.05903223156929016,-0.057515520602464676,0.2853405475616455,0.06601541489362718
0,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,A,NYBronx1938,0.2812599539756775,0.27416929602622986,0.03224873542785644,0.4162321090698242,0.06038361229002475
1,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,A,NYBrooklyn1938,0.09949807822704317,0.10244771838188173,-0.04146328568458557,0.3681212067604065,0.061206348240375526
2,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,A,NYManhattan1937,-0.0017249012598767911,0.011048289248719811,-0.08812891179695725,0.20984270190820098,0.060097340727224946
3,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,A,NYQueens1938,0.1592501997947693,0.14346592128276825,-0.03679639101028442,0.2966258227825165,0.0662369653582573
4,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,A,NYStatenIsland1940,0.2565933652222157,0.2595381923019886,0.06252082367427647,0.42313168197870255,0.06843313295394182
0,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,B,NYBronx1938,0.09562116319482977,0.1041993276978081,-0.029570660977201027,0.31276111575690185,0.07030059566551988
1,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,B,NYBrooklyn1938,0.06356846595949986,0.06660394600647337,-0.06312280926196014,0.29634107561672435,0.056779329391086805
2,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,B,NYManhattan1937,-0.00020068821807702353,0.03602013744724294,-0.07943696063011885,0.28948483522981405,0.09000351155797641
3,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,B,NYQueens1938,0.12987295576535604,0.1274311091093456,-0.03550420882289901,0.2956944414797951,0.05315872391357141
4,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,B,NYStatenIsland1940,0.2031924158334732,0.20326507985591888,0.018658104663093884,0.3895989874998728,0.06595644801855087
0,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,C,NYBronx1938,0.062066176562043635,0.07178502227053167,-0.05730845487636069,0.32705545943716297,0.06832700903001039
1,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,C,NYBrooklyn1938,0.03438585327938199,0.04152421219274402,-0.07878489300608635,0.3152978509664536,0.059590748846530914
2,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,C,NYManhattan1937,-0.01889838681866725,0.00835009514897441,-0.08818135658899943,0.25038449714581174,0.06953160216410954
3,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,C,NYQueens1938,0.08704846829326975,0.08960549959803822,-0.04552526244692303,0.29326287710720356,0.05596799232267045
4,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,C,NYStatenIsland1940,0.18696280010044575,0.18874606490135193,-0.013792590393374363,0.3969906307756901,0.07400128959367673
0,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,D,NYBronx1938,0.05355323478579521,0.06636617492352213,-0.06548054782407624,0.317456385919026,0.07184446709496635
1,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,D,NYBrooklyn1938,0.034447653866980385,0.04490851489422114,-0.07934102982930515,0.32655929482501483,0.06695300826559895
2,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,D,NYManhattan1937,-0.013314596170352565,0.001567046627988694,-0.08872130513191223,0.22946918452227558,0.056473500888656686
3,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,D,NYQueens1938,0.07329929032577918,0.07989425994217014,-0.050965687761513084,0.289714715610712,0.06945355981588364
4,stats_ndvi_LT05_L1TP_013032_19910817_20160929_01_T1.csv,D,NYStatenIsland1940,0.19959916174411774,0.199357020466224,-0.013243766623022764,0.4144348618776902,0.08255150363497112
0,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,A,NYC,0.15154788360814564,0.15829780377680436,-0.03160193737130612,0.41262708278372884,0.08879852329846472
1,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,B,NYC,0.10364382307226253,0.12014218881571044,-0.05180056417723083,0.4112824397161603,0.09126605592771536
2,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,C,NYC,0.07676563032153777,0.08860277337460686,-0.06714839304959963,0.39694514248776375,0.08179848085320185
3,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,D,NYC,0.0673437409904012,0.08287784514051687,-0.07103141536146908,0.4000149253061262,0.08768106231434365
4,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,E,NYC,0.10179607570171356,0.1074574664235115,-0.0834534764289856,0.4798859655857086,0.1049164980649948
0,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,A,NYBronx1938,0.37637166678905487,0.36202992498874664,0.027656844817101962,0.5270846784114838,0.08169743977487087
1,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,A,NYBrooklyn1938,0.013159176334738731,0.03791496902704239,-0.08717919141054152,0.41408729553222656,0.07857781648635864
2,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,A,NYManhattan1937,0.026655881840270013,0.04634189244825393,-0.06865511788055301,0.32713665161281824,0.08461329829879105
3,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,A,NYQueens1938,0.21876239776611328,0.1952754557132721,-0.050821851938962936,0.4284595251083374,0.09852302074432373
4,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,A,NYStatenIsland1940,0.3067135438323021,0.30119486153125763,0.031574324704706676,0.522055983543396,0.10084356740117073
0,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,B,NYBronx1938,0.1304184596308253,0.14642245424064723,-0.0427100925960324,0.44575946710326453,0.10123057392510501
1,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,B,NYBrooklyn1938,0.02711616809863378,0.04130820109618499,-0.0741357979748179,0.34764965273001613,0.06566125669461839
2,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,B,NYManhattan1937,0.03093601088039577,0.07881169795291498,-0.07509664632380009,0.4277040163675944,0.1274613089238604
3,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,B,NYQueens1938,0.09768605265108977,0.10840439067824799,-0.06153978790868731,0.3790300742668264,0.08375621937653598
4,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,B,NYStatenIsland1940,0.2356588214635849,0.23658241083224615,-0.003478992419938247,0.4815318644046783,0.09253246088822682
0,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,C,NYBronx1938,0.0987230199996544,0.11467255311815636,-0.06875532055678575,0.4827191026314445,0.10242585157570631
1,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,C,NYBrooklyn1938,0.017135072462260724,0.02962952844798565,-0.08850657761096954,0.34932239949703214,0.06745936095714569
2,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,C,NYManhattan1937,0.0043209928553551435,0.0418476234190166,-0.09426743909716606,0.3740412965416908,0.09794857104619344
3,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,C,NYQueens1938,0.06345180455419058,0.0741511037078191,-0.06755749517128812,0.3732772774423833,0.07581490190984967
4,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,C,NYStatenIsland1940,0.19752589985728264,0.20357745761672655,-0.03468845311241845,0.47954195862015087,0.1006036972006162
0,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,D,NYBronx1938,0.0900000472153936,0.10939150942223412,-0.07460153581840652,0.5000397179807935,0.10566950908729009
1,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,D,NYBrooklyn1938,0.023823845149625256,0.041772196001345394,-0.08202007056578346,0.3968872550227072,0.07547095118333465
2,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,D,NYManhattan1937,0.012498200698583215,0.036299132395436536,-0.07806317342652215,0.35468607147534686,0.08191575999889109
3,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,D,NYQueens1938,0.04645811315429838,0.06127731278416162,-0.06975895950668737,0.3538946019681661,0.0812178767335258
4,stats_ndvi_LT05_L1TP_013032_19910902_20161001_01_T1.csv,D,NYStatenIsland1940,0.20285882387796175,0.20628131270084693,-0.05280384761483773,0.5021111952221912,0.1118626989748167
0,stats_ndvi_LT05_L1TP_013032_19920920_20160929_01_T1.csv,A,NYC,0.1429124022834003,0.1466674241819419,-0.025292777689173818,0.3625964787788689,0.0724417984019965
1,stats_ndvi_LT05_L1TP_013032_19920920_20160929_01_T1.csv,B,NYC,0.1277533219739174,0.13650344935659733,-0.03538653993099514,0.3794623472624355,0.07846608323355515
2,stats_ndvi_LT05_L1TP_013032_19920920_20160929_01_T1.csv,C,NYC,0.1046747915919811,0.11136639927311864,-0.04744177491763833,0.37393392382002383,0.0724823382835855
3,stats_ndvi_LT05_L1TP_013032_19920920_20160929_01_T1.csv,D,NYC,0.08507878513333678,0.09558816216377337,-0.051893976243103254,0.36820922009333845,0.07912339497075863
4,stats_ndvi_LT05_L1TP_013032_19920920_20160929_01_T1.csv,E,NYC,0.09199101477861404,0.0958196148276329,-0.07893192023038864,0.4181497991085053,0.08763084560632706
0,stats_ndvi_LT05_L1TP_013032_19920920_20160929_01_T1.csv,A,NYBronx1938,0.3188847005367279,0.31143543124198914,0.03111691540107131,0.46294087171554565,0.06863114424049854
1,stats_ndvi_LT05_L1TP_013032_19920920_20160929_01_T1.csv,A,NYBrooklyn1938,0.12157277762889862,0.12353560328483583,-0.06739325076341629,0.4008119106292725,0.07535286992788315
2,stats_ndvi_LT05_L1TP_013032_19920920_20160929_01_T1.csv,A,NYManhattan1937,0.026173858903348442,0.038907614652998745,-0.06040240032598376,0.2717560613527894,0.06723394710570574
3,stats_ndvi_LT05_L1TP_013032_19920920_20160929_01_T1.csv,A,NYQueens1938,0.1885074228048325,0.1700051575899124,-0.02306642197072506,0.34759753942489624,0.07562582939863205
4,stats_ndvi_LT05_L1TP_013032_19920920_20160929_01_T1.csv,A,NYStatenIsland1940,0.2823394909501076,0.27975156158208847,0.02669015037827194,0.48830099403858185,0.08323905244469643
0,stats_ndvi_LT05_L1TP_013032_19920920_20160929_01_T1.csv,B,NYBronx1938,0.12172127413478764,0.1352879862216386,-0.02412233306941661,0.3852370083332062,0.0855015367269516
