Thu. Sep. 15, 2016             LANDSAT 5                 Time: 07:46
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L19708878            Path/Row: 014 / 032

L0R Reference Image: L51GNC1003237150100_HDF.162591244
Acquisition Date: Aug 25, 2003

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
014   032   09-23-1999


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

0140320235_01   40.406302  -75.700632   117.102      -3.717    -5.771    -2.573    -6.357
0140320236_01   39.670713  -74.157270   -31.040      -0.574     0.130    -0.588     0.021
0140320237_01   40.336631  -74.594416    -9.970      -2.172     0.807    -2.283     0.387
0140320238_01   39.605302  -74.863598   -10.390       1.713    -0.327     1.743    -0.001
0140320239_01   39.997234  -75.947357   189.926       3.613    -0.491     3.639     0.191
0140320240_01   40.338783  -74.183275    -7.460      -2.193     1.749    -2.479     1.308
0140320241_01   39.790937  -75.921746   117.178      -2.510     2.426    -2.917     1.914
0140320242_01   40.088858  -75.764932   125.467      -2.890     1.937    -3.198     1.363
0140320243_01   39.730341  -74.260167   -16.282       0.901    -1.020     1.075    -0.833
0140320244_01   40.357070  -74.976918     8.311      -2.015    -0.887    -1.813    -1.246
0140320245_01   40.306679  -75.391401    69.328       0.386     3.205    -0.219     3.219
0140320246_01   39.646675  -75.375066   -19.949       4.456     1.995     4.003     2.791
0140320247_01   40.664464  -73.950398    -8.931      -2.133    -1.845    -1.752    -2.209
0140320248_01   40.649103  -75.769519   147.981      -5.509    -4.960    -4.484    -5.893
0140320249_01   40.139349  -75.986305    96.092       6.699    -2.783     7.096    -1.486
0140320250_01   41.041520  -74.118968    52.280       1.594    -1.611     1.864    -1.286
